path	sentence
c2ebd68fd7abcd75005fbedf0240d28cc01b07a122a9a0036ca7208034ea27d634f280f36222ee74a544039d3b0c5e2d12a5c54d452b4c04680ec11a83a6c805	capítulo cinco.
f2bfa8294c219f3ec1566d6d1b80ffa08b1a33e869b950779b255547711c56753f50a394ed947e84aa825f4f422bab068190597f45dd6ad9220023449283b946	no me jodas.
bd4ec2805731c606ea5e082e9018f5157b4989126dff308a93070a86e79679f019f7b364048dadfcb708271bf156203fdc34192e4bc0250496696156f89d3e94	¡No lo puedo creer!
df8b92b4fee92493333cd9ec450d7d9d3b83b93dc943fa44558e3f8daebf5620d6a505315af630ebadefa62e1e4af9eddc9acf9c3cdad4228d45a7194e4e6e01	niño Nacho, no sabe?
e62603d63f812d16ecb60d6603ac49d84b0716082755303ad13b5955e30f63ecc0f6e10e19e996cea6aa87c5cf054ace751b9be11abb49252da83f03027d1cdd	¡ mi rey!...
57ceb5f6524465f2bd9e1d2dc5c1e357dd92848c664847499ba0b06dc3c6a1b919b9e9ec6f96f62568b59a0cfbf8b3155e94787f8130d6e99221c75b01b8bb55	fray Lope rió sonoramente:
f52d14dd620c16a08e5004e5d3445c5001c6ea0f3b59f4cd58082cbe79f318b66e336ecd62923ca7a8a17e47fe2d5c93ee5d3dd276b55fdfd280c301a77c7cf4	bajad los arpones.
be5eaeb86b450ab09b95b0ad0d61cfc7de9aa36ffc6b526e9df0b173c1ec0beadb4d73485352441292634fdcb3090f75dc9b2a000f4b818bad810209f6fe4228	no poeta ni cantautores.
846e03fe8edebe8d4c73edbbdb50f16e1e14e08771afccba59e55c945e6372049788076f968e4cd6730cd18dbf05cb45feeb799639069f10e3fbce4879b6dc12	Por eso no me quieren.
7281a699bc349dd2e54e8bf8e463df6eb26c90dceef16e1e60f8a8b13f62ccdee80220c5bc0767164a8e011d50738cbc57b100f46feb1f614144a579f2fde1d2	¡Qué fresco que hace!
bb565ee5df588345418475c06b406e7ffd2b2cd3af7fc9b08cc6c9a870c5443926913edeaaab6afbbddacfc7c7aaf9e5df0831f373c5cd61d91c3838f5c5e3bf	porque no es contigo.
7ecf30a3703ff755782f5e1622e9843e4191c49270f27086231ad79dc86d932f403a6957dab9b59a5851c389ffa0e95b8d0f686ba0764c6b2eefa43a60a086c8	¡ mi rey!...
ddd7fb1bc7c202a4b7f554f7768ae56b013fadd71b7c956152edf561c890d9391181b88b554609512d0c00552c96c5643b530f0470cc7dcf9ed2ee09dfd030cc	con ninguno de los dos.
f3c21bcf22227a77785e7dc394c7b80d8fe8b70f933068302eae085b5055a8ef89cddd736d1ebd92a894fc87947a036269ea40ad73c4b9e77dc003b33b293de7	oh... ¡ hala!
c90894ae597cf86c1c4fbf6eeb53f66d3c24dc02d27f2a47299aa805bc1e707764631793b81e6e66383dbcf079e791883c6daacbc794d260ba28893badd80b13	cuando tuve el accidente.
a32223f38c78b0320f92a8c2780caab1e3538c0ea21df684d62269ec37a9bbf5e40c2ee2b083af88bb8dd74dabc0e59f82b35a6ab5d7f95e9644fc960edc34e6	no intentes contármela:
19b2fe355467d12a404f8bc43a472a6dee93ef0fbb82a4111218d92ff0ce11aa03c9da719e77a9b2754f794a63243cb89cbf7e4aedbabf231bfd69d20c51e048	ahora verán qué néctar.
a394a96d015fc35ae8167735e94848d7f1bd8fd303ff659681a80d1c71561b9f62a3fb4928507bc4179fa3240195b996a33c6e1f304a05f2c297bbce4682052a	¡ los Andrades de Cela!
bb14970c9da95bc090b13675b75e75bc5e120adf1d0073cac693ceb371abb44c0e889adcffd5c77dc14b85539aca20898f0d56670511b38c088a52d5baa87649	oye, no quiero verte enfadado.
bac4ae872c1902edba00205a71c25cecff0c1981abc5dc6db2ba5a5cbf3e273d41a6153d8339955e5e437e84c18078670846820130069379c958e119917cce79	El casado casa quiere.
2e324a6efcbab082746355505eca5a026c3cd4bb7bca823e6b8e466023a19e8e55fdbb5e9bc9beabde18ed38bd5328cbdd3f17b80262fa822ae3d0253346a1f9	El que no corre vuela.
b4300a640cf5ad5d65c84e3a72dfd5ba4c46bdd37742d993c5ee16bafef0792da3157fd5ecbf6159e0399b31658d396fd1a3334d655150333c7665b6848cad1a	cosas que no conocemos...
bca65d283f3ec64bf8efc522a0a4fb533de1030e3a3f32b3a4ba71cf13a70969ec1ad0578c248169f01bf7ddc4d565ac830265275653ef271631c1d419d2d0d7	No oye muy bien.
232dc2b40bdb9858003c8b0de05f688b90277974ab4706943817662dfe2a82412c5eeeb010cf855de032b32383d59eead22ea86bdedc382680c27dc06baaee4b	la madre que la...
324f711aff6ace1540932be7656d251f464a2c2b1e20d617effaea9bf2a84273d2c6d7989637025125b50f3526ce3092f89156bdc78775b32cb54f2ca1f8d2c9	no quiero preguntas.
9629534489f3c78d901b1dbf969ea87fdc0da3125c38dd4aff6bfdd3b3a5dcc0a63f41be8daea1f20d5bb5109e12f5483498f6ce466c6958f0aa393a9b4a84db	El saber no ocupa lugar.
61713da3cdb259db3792d4275c10b624068b78ec80f538716760bbec6e9d158537ff2586d2212a3966de2d7feca9e95d8f91151d2c50d7f0606dfd362e0bebb9	Pan casero, de ése quiero.
bb8d58ad1cfb46cabd7326a174564cd62240d931582375eb17b96039decfa29806a87cf42c9565144b17f104ea5d88d4e355ad63be59abcc0e91f335f0f865dc	No quedan servilletas.
41cb17f31b7cb0db844b7b7b7c27d0aa16a4829f70de11fd4e62b4f218cbd08751c38c4aefb94e716709b1ac4f7702aa73c6b65254a90cbbae96b247bd9dc98b	pues entonces iremos muy despacio
5618ad5b9d6cf1204b4f6a1acd1fc2bca3979790d8ffca0dd48491e8c06786fd8789a1d28c97af3940625bcac8dda9e3fe779896605a7c8dccf034fd6827f7fd	¡ oh!... ¿ quién será?
01016eb531854917e73b9dae354c22c45294c9233f8161d34e74cb47757bf5bb3905c091dd434a4298b9b3ca9d6b9f53e68c41ee496a25d74942f74e483a75d7	¡ Preparado, listo... Ya!
6053d95b914d23c228a6b8eef04db5196aab05896a802b4a90163d04ddc31a334606b9c46d1a5ad4192c7dc40d3080e411eefdfc00dffcf428b3054fe812d756	bien, Ulises , bien.
0f25f6701e6af913c237b92a6199d6b616cde6a72a3dc40eb546a33c4eaee137f2fd2181266eac3b5402521a5a03f8944fbec1c3928ec7454a64f03936863073	¿ el alazano rodado ?
30adc726e0bb3a1333d71eb8ce83b7f32e7bc6e86c603828581aed0470417fd0e4ea75b5e826238d364b658615a95d5ce0d94242bf7b10cf22e6caeedf9a7f94	por favor, Ricardo.
139f7780c44ef666eb1f5b79b701ef0d78fa38294ff008ed8626f298553376a2376688ffa83533793a48efed58fac834031dcfa08df2c77b23da96ac5005f5a5	se ha hecho sangre.
308a53633549ee4ac06a8f2a7d8bc8cc33536513bed7c4f31118e5ad9cc1cee00859bcb65cfc62a995182f24d958501ec08496f59550283093f838e386b07575	pero se equivoca .
340dd7bb7349bda12d36a1853289fd9538d838ab8b101638151c28c06706509f13ffaf78b395610a2e36f8b9d205b387a78da2b9f3c16a24398ea9fdd7321a81	Palabras no rompen hueso.
1b5833a4d610501e9997dddb888f81b6c507a32439aa7320621a39388e94c8128a4fcc723fff6c21828e6ad14995e9680b1c70f0e22425f5945b1e35e2ba038e	Quien mucho habla, mucho yerra.
fa9ca812a17d5c286d4ed777e1b47eaec6893fed5febb89b8624f43496847f12f55cf945c99cdb96bf94abeb09a6e76f164c67df76fedc1a4d5ff1aa3707a615	cuando terminen podemos devolvernos.
649370b74ff862738feffdd9e34053024289885d0d0e0b2adb186d3d62f0f9b6855252ad2caf65729cbf992b520cc09e8fea079736c498ec592396d2692ff087	sonriendo diabólicamente, le dije:
6beefff5a51bbfcb540384ec52f1fab077622955b831dea5f2512e570abaccee446b82e9b0e9300e97fa647fd6fca142fe5dbfe693b4b8adc876679ee422576b	hace bien.
b39be37af29abebc6b6a33a3520c53e66d06211634e3f12653a8ddd3a29eefd5b82922d5df2d47b5f50ec277bdc9ec9f7f04127d3d1c67ca2d78dc749ab80824	con las piernas temblonas.
ee7849d4fe0860cb486d986d1c3498aacfcafcdfca4b16e0603e5975e8e6f6bf6d1742b0a0d3f1ad0962cdb76d4d718f73849aa9eb39a120074a38d6cf91c549	a los exploradores contigo.
87ec78e92dffd87c81aa569699ffcea4a3283dd9ed8e2044b049d98c3aa1998510d3598d756261183c28db738aa042a587e36868b21e45791e7cb25e34117598	Necesito reparar mis impulsores turbo.
c575da22fa034f92723c2bbaf8e4c8bc03062fda36689c509c2b5e891db7165caf4b2249b687d9a8f777c4fd3ca5f1411f5f08d381952730f96d76083fe76bb1	me da igual, en serio.
4d46a150089c3b77204a5cff3c4464e0dd965196ead761294c509247fed2ecd53d464d78617dec763e79fe91f1f6136aedffc364cbc992460590d2279df8024b	¡Antonio, ven, corre!
42a0cc715a42d8db9f4b8b6ff0ea19ceeddcf204ff0ffaa2eab0dd742877e506533858f21c4267e254b47274c926a8ba547d365494305e67d0dbdcb3e176d0d1	para izar las escandalosas.
a1a7cf4b89e86016ed2293aa8e7d5d34811174fa74677c4a6ed1990f1fcae853f0e4347964ac16c1fd6dd3feb5da682d3745c1d77526ea4f96dee37a4b4e45f4	Habrá negociar mucho.
bb43f35a111ebf1dabb669cea457ff892bdf903eb5a6174c47f08c28b14f60c2d1a5db55411a87a09383e603255554453e653b34790fe7e3d8255b16ce01999a	¡ padre, copa!
e4c7f50ce8b296e60c17950b05c7a8f55637e11f7a268a2942ae649c5e47d04bcb4a19112083bee8cb94d50a4f8a8fcb18f675b615152c47bb9f546dc6ad534b	¡Felicidades por el ascenso!
029d9138238ccde426679e8fbf51713586c84c2dc38542ed5f1cebc37b19a7b941f1faa0b32b0c7cae2a02ff7bdc0c914af82579aad706518c5d2d62bdd18968	Estuve casada con un historiador.
8bc09dea9dc965f78be12a71cfc54c796b5c272eeb7459518e0eba7bea418e135ce284d1991bc15b146931e510d830a52bbb611e2d5af1e817743cff68317d3a	dos desayunos y una guardia.
97da5227a95246bc4923494835cc13ca7e829ccc39a0a85f4e37eb6e7252edd0a85a6e7d9aaae630f3a0460ac2426e454409f6f08e63843a045ddbb5e37c06e0	¿ es que me desprecias?
f35ff95a0d9978666c4a305ab9b35b9d0966e25504402d8b54e180515ab809271c804b8119efd69231df61e656d441b706cc1ea48fa5dfacb8089a9369dcea79	ella sonrió desdeñosa:
29219f7c74f6c774a4d8b8e6447cf541fa6b34ea5374bf58b17fa1fd38c9d234d3136a2aaa72fc529c6b5088eb65c0b783bdecd66cbc43f56672ff4f1bc3d6bf	Un chico abrió la puerta.
1220d2eaa2fe8c2c9cba364d6229f57c156c1ff36cd55ff4e2756a21bde9111ab5865f8a615c74a0e2c0380e7b08d62d9416a2101407ca068af3500860cd5ad6	incluido usted, Palomares.
7b3a33a02882260a17854f4c8eafb766f2a7c43098ca915a3017ac76fe26ea7a97041cdcfcc393898b542078626887b708b2bfd3cced8bd67d1d45204e6ac77b	no grites.
a275f542fb25aab8209cf81c90ed71b36e86ec8c3230666be749bb0e69dd8e55dafe5480cb2e471586c131faa535f440c53003259a8ac9f2cae38ce592f49192	capítulo veintiséis.
162f70492d6600d0dcaf38b36f808e8eeafeb4f2926001a3b97c5ce683430519e2d7e371b10d6c7e2cc01d403bcf6670cf01a3c86bf0bbc81fbe7cce3fe77794	Mientras hay vida hay esperanza.
fec022473e4dcb5771b310c7076dd24b9fbfb8eb7f4da999f121f402586398fe19a98174fab8da682894734a7b6f0c34de6993b6faf4448c09b2f3cb04e55216	¿ acabarás?...
4aaa09737b4aaabdf7d972204fb40719896bb015086d3fffdcdfbf7abd303e64350cf9fb7836a2e284e6d94ba1825cffe89dd4295f31033bace73efc7caa1755	nota las olas.
d1bc3465950b4c3a5d7777a870909236ac0904687070de964843767aa160251952955d374ee921b2dc9a52cf5437d48077aaed3ff226290486577804249cdcd8	venga, va , va.
0b000e9b52c6a475524873198e429ab7728bb9736b8b1490898e89f1135099b28f10ae0d7c72a7b32e4f3a77c87e0ac3404a577cb286760b94719f44f4d40611	puedo arreglarlo. puedo arreglarlo .
5533d96244337b34df6db7a3636038dc1e4e04966e024562cb928c18b55e3720caedcc9538fdef9ce0ad52f249dc3119c944fda1fd848be99042efc0d823cb38	me hacen cara de topo.
aec2abd8e6a71369db6a4e596f75e95f164b106f90862aa9d48d6b7f2dde30dd1bd5636a4bfedc53bead6a931cfcd925f092ffdaf4d7a047460223b453876354	capítulo treinta.
7048e08d33d920b14e4c4aed971901505bb9a8aa4d82277328c2bf31fe679db5455f87cc02f43e151782b3df2d60f1eb15129cceeed5f7045f38f59cf638b02c	capítulo uno.
bb60f38becf57dc7cc5f3f8a47aac1649125ed747c84187616385315e25af731425d74fcdba056276ede1ffc387e423703f8c34372e441a0eaf33fd4924b0178	nada, nada...
db142fbd5eed423dbcd644ce871f47056762ec61648afc34abc31dffa2380386e95fab5225fda268560fd9737c321b62259e9ab5dbb4424af4764fd671e82ce1	me excita, me todo.
a2753acf34ae60c035526d5f8b8b57e95a791234ee6b4b4a2b3c2a2046f05a84387954b2fec7df314239063c6a2575e480b5fd84875dbfd21cd210f620c02ba8	Donde hay confianza, da asco.
9ac017e767089ca72c94594af4a98078d56b10e2ab9024a9cf51c373a75fef7f9f842784f764144fc2db08f3e7989a325b38ccd8a188e70566f0cf9fb315e739	¿Alguna pregunta más?
46edb33da91ab942fcc9b1eb07c4bdc9525848e9ec915b3929e80e94e4e848a33087d17b1233127bca46b39205988a8619b38e6c87b6c6d193cfd16c8944fa1b	Julia, Julia.
0838ecad746329ce07e74983cb67118344f653429ea3090c83b6d978b6122eaae876180ae80b4861ce4eb0fdc9d2830eff4435e09ebde0d4d4fe7337df94cf3d	no , hermana .
4e074b39a6bc0301aeeb96d78d0f834c8f1136fb6ca5284c6abcc14a3672e2c2c4355fbe1b8abe6534e040adcc4a66bf85d01f8632826ec40a25446e8aef8f12	Julia, es importante.
5cfcb3a0d0d2dbcd2fa78ba418cd9a12284654cd3b3c8870ce6cd051bb92feb127d9a39d9a10767209f7d8c6319ea7bc15a0aaf16ede6f04a426251887dc555e	capítulo veintitrés .
3e8ba7d3ce3cd743a1c1acb809733e50ed892e6dc7e6239947a377424cbbfa732be167ca361cabc8c60761e10a7f234753407bcfb9053ee769d0c3c81945ef7a	vale, vale , vale.
63121fedc0181a0f5a41cba496d3da6ba338625c3a9eef1332defa00084e148b3d93084962f5fa59410cb15b029ba82dd281f64eeea6dade405602fcbca94d0d	le quitas esas ilusiones.
fb8cdc1672a4a3ca0dcb649e56b163d1ab1a66b8f120b1690b5b622707d76301baab36417caff2644319c966ff91568662a705ed8a0c155b441e224daf771a96	te lo juro.
981afc8dc9cbb59f6c947f6e2094960d62d6db938ae3a6b73a0fbcc545ad81f1f8dbbb2f237e7d4dcb57c2d22f655d39f0bc10753c8a03ab5183f4cdd6df1ebd	puede ser. puede ser perfectamente
a57ce1188424ddaca97d1fea3e267d512c26bb89a021d15502f457dc36d4a4fb5a5715934b5ff1da7be1c367651a7c72aa5edfe16b338faf373dfa87686f94d5	me parece emocionante
fda87cae5299dda587ba8f78c80cc551536d69a583950468d994f90c2dc59357e667dd224ac52e5e53ba53b589091b331014d48bb68ddad32e1e38e6f9501a3a	¡ que se calle!
0ca25b8d2b67b9d040bcbbcced7fdbbcdcc482986e0e1dfe33a4db9df00dc13929c9eb706e290f44004852ebac93440b0cd40a13adacfd814ef331d4b1bf98a7	caminamos en silencio.
9fd4499f40177bec796ddaac72562e0e57ce2afbd90caec94d6fb76bce4b683cb917509831c36d019d5dbeb6382dac71ec5df9dc6c43895175c62033a9396da5	lo siento, lo siento.
195d2e3c76bb563637267d7daa3f5488d26987024b2506c9592e6e64d1f6a7a00043e2391a03d13ea0322aa386e468a4a126b7414eebb0b8765e1afcbf0b83d9	no me sueltes. no .
4d548a818beff77757970f18a757d0965882dd0acd4c1c11c39e72c671b4c5d13c922e00ee1d213faf6229a21ee27a22e2688363f2d7db2ee0287290f34d5366	¡Qué lunes a más largo!
ff10c892de001d35ba55ed1b6dc870ababddfac91cb34fa9ebc8c9f5d7fcc32b35b155f3ff07c4708922b26de0308206fe4296193c51e3721c0e7c16c2597dfc	necesito que me confiese.
e26af6bfb6b7041a489968c7463999f55976a8ae9bbf049636d465350f3b2469771d45d00f53ad5037d83fe7a02486093cdff2af5c9a36310dbb6cd3f4e520d8	No podrás conmigo.
b41c9654836cfc2b1604606a1fe145ffc11bb45739e4beb60b5d4df9fad7a4a7f5c7f92bb35305812c7001f9394696d53b2979c47ed7afce6fdba75de195b243	con una cama de matrimonio,
73793d52e4d2a1630a97c4c749245b3f93eed28c629f7a529f453004ba3e02547f5b83eb0f0e1a2d30a0951545d7318d07733db41f6358cacf98d5311c9e4a09	¿ Dónde están las cerillas?
520f2581b67861aaad7f300c925849e9fa9139fbeb45020cf1920d288e343db484136e89835a366c277c9ec6a94ac391aad4e18cc0ee53a75e275426a6faaabe	a veintiocho nudos es imposible.
44d4b3529ccdff1237dff99207f9887565e1ea831d51d63f4ab74b5c0d9179c2e42901d4af253d1e9ad43811afc22b0d7631ed9710f4ad19f11864d3b81e717e	Chile es un país.
6efa6a92e0106d41d5ac48fdabe1eef7c710cc4964cacc1dac41cb7c6cc9c8d6e433776d8ec5022b6b6313c1676a18718c97f6265c794a7afc48216e3357151c	Julia, ya has hecho bastante.
d28cd8ff4f04ebd33068ec75454ade747926eeacf9cbfdbeb7d7206ddd84e25ad4ab02b43f3b10cca592cc25622042ef3021ce9adaca0a70511d17a008310127	capítulo treinta.
930de60bc4925d65b8ff47c9350d3652a4610109881e74ac2685040f38ba5caa28b933fe07e1b3daa8c4e108fbe8bbeea82a189a38d5cdbb8119da3a1eb429a2	Misión secreta en el espacio.
de51dd6669468c067ad28757bd2e1e90ec0049c1ba91a0552c840c8f35b5d267513a8b6edde02c2f6ee36395f76cddcbf3188dc8d76afbc8823656b3424b8bd6	El que busca encuentra.
2b3ed9f3ca139ce337b4b335492d47070bc2714d9d728fd71e64412cfa3ee30dd85806102f71425146c1b4fdb2f066989e040e6f4e3d2a63c6549d6963cc025d	El anterior era Marta.
5bf2a9f5b68a87ebd1240feb5982223977337ab5313518d29d2876577d59829aa58718d2eb8e21c779012387c779d048a4caecf7efcd9f34ceb2cfe7b742c42a	pero lo voy a hacer.
ace045199619e36621248bda1ec549b5979d78777fec48722d0f7da4abfdecc1935e49d84f4e53f52f9cfc8f3defa64c32b675ef21d116ebd93d10292f0cb1cc	Neus rechazó todos los honores.
265f351bc9a796339d158d6676e258df2649e00cf265deb4ac8eac248b44e4927395e1466ba2870c283765a2b7bd74b882c7c68ae0d827f0f191fc12dbefc6fd	No hay nada para comer.
64df422eb8de8b3a45d0311d0c5d9b0c7a41eb80364fb3fa1f0cf081c0128793e86685e3386379334b815ac474f72cd8fac562af791d7ceb529061fa2710e2db	Nos han contado historias fascinantes.
75515796d166beb53f5f3f592725d90bfb06e4e5d92cc065af9c1dd0303ca7fab36ba9cc1a622a69c6d8e6d4a6b6559d5e0d86c7249e028197d1da59ab896942	capítulo veintinueve.
b91950620e2bf2eeef031f016e114a15c1ba96fc79428c9251d4153e928662a7d121cafc97da62f352482fe7be55bf8c04ea890265b1dea656f276d571fbc50e	no pasa nada.
f7c58d83b1260aefe56d8cfee616ef8a0958c8ba59d5902b33cb34d4bef136e4bf601452f280225e7dd0e6110b1aa87b8280a63389e78e91126fc98a4b77b353	¡ Estupendo, un premio doble!
7363144718aa5a750977ebe9ad0723a9a4184366da27d9fc6bcd57e25c79a8278b30de97001bbc105f70f601ace16c8387dd29a428291fcaf3db57e334524418	¡ un león en pie!...
7677001f89af86eb206767370dacbd4efd7d049a537607f318304a266ec87f5687285e52b7fbf206d39094898623685e660802bda046653649deb3d0dd425b70	Salta, Gerardo, ¡salta!
44c529cdf0f17553460f453c572c0839a7309d1ffcec01ddb2154c2b680cc1df50389ba5e965c89f613af2b2e6bbc88623f80681769c343ea0d09a5828b6c63c	es mejor que lo dejemos
35ac01d8305451d43a88de762f1f029843f3d4c9c2b45301edd344afc0009fe0e899e4d55a87ed7524e0f98016e13272f8edbaae7ee705c035bbf9a1dd22657d	¡ mi rey querido!...
124a7ce59c4afe9c6d1776495c9a5f2b731e3c244db2530b00d7ee39ea17c6fb6d1359a67066f42e013f3dc4f5f9d23a03920619dd5409ab78b036d8e2d8ddbe	no hace falta.
295e9a12b4aa16b07ce2e76b2d83f395d804f99f98bfdf808c8b332301ed14ad41dfa0d34f5cbcdde83727210df732b9c157566626b63ef67772ae54fa2d05a2	Riega la hortensia, Margarita.
15a81e722ef9ca438597a6a3d9df28265ddded1c5c2954eddfef2ddd1d2d053adba09f36579df260d058c76e71d30ce90e7cbe3a7a3c07d184eda1b27d547dae	tenemos una emergencia .
2209883b5fb3089f3bb1df46c0f84a2034a08cd1f2663c01c166f3a0d8e91432f69aecf334ad669f69b6261d24c73b63a31726b1a368a60a431712ef7bb9a777	había gente de toda laya:
0ffebbffb1c52df9f9083d2e587bc23b685c730ce491ba8a84c7f197ff6b8f81ef9c1d5fb1076bdeaf24c88f911c8d06a5b04babc34d89867ad89f0566fe01dd	soy el Marqués de Bradomín.
4a9dd1ec29fcd43a9c39553ab3e0eeb1632fde770651b4aada1b45ef9f07a3fd651effdd60d2312462ccb61ae18b7eb928b90161b0f75e1f1ba445251519228b	en un radio mayor.
39eb40b1a57cdc61ef9541e357d47423013363f83d02471676b5e75c4d5e0b17ca288b06046c50482d264b10619157f98e5d1d7cf8cf33f0df328db0bc82e840	ni un comentario.
d94de90a1842dd1709cfd94aab4049555f0ce30296cd5ca8b36a8f3c83485cd2acd7258502bdfae0faac591a256f59a37b2bcbf7a652fa210099712eb81e1263	¿ Dónde están las cerillas?
90cd29a4f006684b892b9417d036efddf7cdc3e4bf8ae8c5e921c1b664162dbec0eb8d454595ff688ff202a6ccfeec197f4bbdc44abb99bdad0d5eaffc485013	A grandes males, grandes remedios.
3e0c048da496f862eb1136ecfcbf153d6de7701e345c05cbabca4f39382f6705712591ef0f1ff6ae27a2fd4a49076145b0b050fe3047e720e1b2eb7d8c95cf09	he estado muerto dieciséis minutos.
9f597a80c25f436d1ea42124e44e9e6b50f18e18581d265fb1fd1a722afb7f9333548c52f2eea57babcde502177caa964a44e994a5d8f1bd437102c495e585b6	es la foto...
fd36e0f4fe1d87e58b61af4bd4da59f6205ca587468a721fa65887eb68168e99537965f9600f7c544de9310417cb7af2d9ec1c500a1b4bf59479028a81173771	pues casi seguro
090d7dd9666bc051b1d1f913cb5fe12a18980e5f385df072cd42bc3e919810ff308ef880a62ff1304571849956a3df3133313b2466440df0a5202dbd13996732	El tomate frito era casero.
d76eac6583dc300affd65e5c7eb6a0721d66e54c8e91d0345a49bc06e85fc574733af67d7d333c7556a7245a8a029f66a4e4ca02519ab4105e848236d0e8405a	Más vale humo que escarcha.
3a0fff24708d70fa78a3cf65adac66d6c7474b72ce564bff0a72f45bcf8e45d8d7e62c95325f088807f7ebef46657d0ec968234f6c8fa9cc0096b107fdd1ff9b	Debo reparar mis turbopropulsores.
2eab34b1586e3a0a8fc8f3c1c4d22a65edb00f97cb0762f885e4323e68a8df9ff58255829ad12d8a2a8ded69af686020d1f7d3e271a456bc955c9250edf3f0ef	¿ estás triste? no.
24798557f1fce8b5dc3b03371538337997bec261ee43f9026577ce03b4eba74f79fa34c358c95f6b40b945ffe5199519131f7601d1a72a7a08e167ecdac02376	Golondrina anticipada, primavera templada.
8fceadc0acb9d7f8822eda5de34269042b0a1e65c448a984431cf4fe23ba0ea0cd825fbcb7593bf80490bc6a238d375e43da1f744321f8a3534a5d6964e1db7f	dejaste que inutilizaran el transpondedor.
f7f6976164068c1afa0973cc4911efe3581376e29e9e77f81d70f3f03d8a0e8b0eaeb5e1351d9818845ffc2a34ef594a2c95b230cf37c5d22b2022fcb028a6d8	Dos son los principales.
b687f7c665f593c48407d3c24403cf5edea6e25c3a7b6b062ad9bc2a31e13632fd4ddf21c8babc10c468f3831c67368f4ff9d0b3d8d6e7f1e9ab773092f2a4f8	Camino malo, pásalo pronto.
0718ad266bff7b46806b425743e21883bfd7e3618228990bb0e9f9c9d6eb97bcadba851093336b335d70a53f60805787930dc8b246f6cc54db535c6229004e04	No había pasado tanto calor.
37f59f7c3293a04f11873e3d41b0821f0cf17f96b73fbd2ba4d0858b103b6388eabcb07c89d5985d634a41e26e575233dee5d7ecc50e6e51378e95da14b3ab68	vamos a intentar aterrizar, muchachos.
1ae22dc2fc885b5b90bcc7d89ebaeae1bca4b59c0c5d57ac209aac75631dd82393e37248dee53bfe9b15906ab93dc31dab25670c8c6bedf4241c000c76e4197c	¡ Oh! Sólo queda uno.
18c024355bfbc5877a3685904507e3ee8dc37b3975dc7352d37ffa86b9c6507c717f4722e2ab8529f96bc1f8efdd232d82e75ef6ed32a59d790830c4415dde6e	¿ eso es todo?
15c7a1a922cda9f9bcb1251ff9369c0639d28ead8f7fc77e447193dd6cb125f9c090b65179f10c9123b737d0470ba01bdc6066d76ca234020d6449948adb77b0	La conexión es inestable
c4ac5351f649989c01860a9deb83af8947ab04267af135551bc68b3326f78fc468a6ce28a382f7addd515961ffa3a318a70426ebeb7c2491b28feadfd9d731e4	Ése es nuestro destino
6651013180d98496370629fc91107a373ae74db97beb7f6e69a9b06abeca58afa73a13f406089a0c58ee888ea5e6dd664b57a04203c6efaf050c37a6d7648e28	pero no nos movemos.
88c486525a3ea2c996a185e8e0ba6aa990030bc99d7efecdbe6065582550f5d385a97de0eb986576d3830d3306f24a46a442a7998ae165797b20e8ba64037c03	yo también.
4fb97eb1996a7ece7e080d3d0ba18a8ba986830872530ccd225baed1ef9e2093da80469d852e197e6ee24e91fe6ad31736108060f8ca20ab1f2314b7167014aa	Dame pan, y dime tonto.
b3731222b95c4ec6732dd0341e976f66e1151f73e1b44212e153cbf2fc8582cf0314bbf99b24cb3173b9c4e91f2b216ae35159434f62e9905667da415d2422f5	¡ oh!... ¿ quién será?
b909887cad15bdb1dac532f90639d13cba96a710c18c56aba969c4dc080402766580ca86a09e1efdbbdd98508a13966804e5a02907f60daf0bad273a0e021033	la madre que la...
4ee5d4f34d30b07e597adbf024f85a490d0ddf03101cd366d7780d46372156570fc5cfa9f27e67e70e8832e71689ef0d08c61e68ecbe205c8acfcc8b42e4016b	Lo prometido es deuda.
54f3a809613d8dedda46d9b391bee7c847f90147b74dc15e20e3d010cf9e85c8254b986546499898924d478b7cdf15337ade210cff4156508c5972455fff0253	papi , te quiero .
0b433338b4556a7973b00033dd4559ee9a3104006ca20d0f26fc6fe353a0740df2cd375a7a1882f9a5e61f49285d477d1f95e337c895a7c6fcc9cbc17c510877	Ya voy, ya voy.
268f172d7409df881ea1498e9ef36f7c11d955db7327ad70b6e9f3368fa2215d3fd4794d5e4740c4f171ce48b76b917a811b4d04c91bd094d1bb267dd73ae562	dejadme sola, por favor
27972f22bca4248d57c6d13acf1ed611d5f8c20eccb885d57158f21187b203e330a69b9dfadef9cc0311bc4913452a6c9aa3011e227f65febbf6cf8cca9cd9de	El aire no es tóxico.
2cdbdc7fd615a75379822d00556f96f9cebed9fbfb831680f82cd01adaebb5d3741ee5d6200e6d75d86de47df2295b180617bf1860c40ca1acdfb503ff5eaa5f	Arranca el ventilador.
a5d7661ac4740519497e53f9d3205e5cf3741cc61727aed01ba5832c578388b0974fe50b41b11ae227cf2420b3246c1a690761e9013cccb91a2b93aac6fbd295	¿ Qué te ha pasado?
503a864be98465262bfaf8000265e822ab10169217dd0cb6d612850004dc7eb9a25333058b324530294ecf0b257f212c57fcfb35674e017480a59f2e0ef76cf4	la madre que la...
053538ed4128347f13c9e37e89c1905587d4fa6ba62fac973cf5334347d181a730c3b39f3380c1aa5d74ca50589b9f224f5624f99387a11a0ea7f2a7fc131883	soy sacerdote, no marino.
